fioriId;RoleName;AppName;ApplicationType;App Launcher Title - Subtitle;Lighthouse;UITechnology;PrimaryODataServiceName;PrimaryODataServiceVersion;AdditionalODataServices;AdditionalODataServicesVersions;Link;Column1
F5608;Configuration Expert - Business Process Configuration;Map Format Data for Incoming Files from Banks;Transactional;Map Format Data for Incoming Files from Banks, Map Format Data for Incoming Files from Banks;;SAP Fiori (SAPUI5);MAP_FORMAT_DATA_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5608;
F5609;Extensibility Specialist;Manage Situation Objects;Transactional;Manage Situation Objects;;SAP Fiori elements;CA_SIT2_MSO_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5609;
F5611;Project Financial Controller;Project Schedule;Transactional;Project Schedule, Project Schedule;;SAP Fiori (SAPUI5);UI_PS_PROJECT_SCHEDULE_SRV;1;UI_PS_PROJ_SCHED_VERS_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5611;
F5612;Project Logistics Controller;PS-Texts;Transactional;Project Text;;SAP Fiori elements;PS_PROJECTTEXT;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5612;
F5613;Insurance Claims Handler;Maintain Reserves;Transactional;Maintain Reserves - Insurance Claims;;SAP Fiori elements;ICL_UI_RESERVEMAINTAIN;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5613;
F5614;Insurance Claims Handler;Tasks Management;Transactional;Maintain Tasks - Insurance Claims;;SAP Fiori elements;ICL_UI_TASKMAINTAIN;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5614;
F5615;Plant Manager - EHS Info;Safety Instruction - Reuse Library;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5615;
F5617;Configuration Expert - Business Process Configuration;Map Format Data for Advanced Payment Management;Transactional;Map Format Data for Advanced Payment Management;;SAP Fiori (SAPUI5);MAP_FORMAT_DATA_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5617;
F5629;Employee - HR Info;My Online Selections (Fiori 2.0);Transactional;;;SAP Fiori (SAPUI5);HCMFAB_LOC_MYSELECTION_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5629;
F5630;Other;Manage Sales Quotation - Version 2;Transactional;Manage Sales Quotations - Version 2;;SAP Fiori elements;SD_F1852_QUOT_WL_SRV;1;APS_CHANGE_DOCUMENTS_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5630;
F5631;Contract Manager - Settlement Management;Schedule Supplier Settlement Creation;Transactional;Schedule Supplier Settlement Creation;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5631;
F5632;Contract Manager - Settlement Management;Schedule Supplier Settlement List Creation;Transactional;Schedule Supplier Settlement List Creation;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5632;
F5633;Contract Manager - Settlement Management;Schedule Customer Settlement Creation;Transactional;Schedule Customer Settlement Creation;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5633;
F5634;Contract Manager - Settlement Management;Schedule Customer Settlement List Creation;Transactional;Schedule Customer Settlement List Creation;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5634;
F5637;Budget Specialist - Funds Management;Manage Budget Structure Elements;Transactional;Manage Budget Structure Elements;;SAP Fiori elements;UI_FMBDGTSTRUCTURE_MANAGE;1;CV_ATTACHMENT_SRV, APS_CHANGE_DOCUMENTS_SRV;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5637;
F5638;Environmental Manager;Manage Environmental Reports;Transactional;Manage Environmental Reports?;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5638;
F5647;Production Engineer - Discrete Manufacturing (Manufacturing Engineering);Manage Manufacturing Reference Structures;Transactional;Manage Manufacturing Reference Structures;;SAP Fiori elements;UI_MFGREF_STRUCTURE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5647;
F5648;Contract Manager - Settlement Management;Schedule Settlement Document List Creation;Transactional;Schedule Settlement Document List Creation;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5648;
F5649;Contract Manager - Settlement Management;Schedule Message Processing;Transactional;Schedule Document Message Processing;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5649;
F5650;Contract Manager - Settlement Management;Schedule Message Redetermination of Settlement Management Documents;Transactional;Schedule Document Message Redetermination;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5650;
F5651;Other;Delivery Schedules - Demand Deviation;Transactional, Analytical;Delivery Schedules - Demand Deviation;;SAP Fiori elements;SD_SLSSCHEDGAGRMTANLYTSWTRFLL;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5651;
F5654;Trading Manager - Commodity Derivative Orders;Commodity Hedge Management Cockpit - Analytical View;Transactional;Commodity Hedge Cockpit monitor hedge book, Commodity Hedge Cockpit monitor-deals, Commodity Hedge Cockpit monitor-periods, Commodity Hedge Cockpit monitor-year;;SAP Fiori elements;UI_CMMDTYHDGMGMTCOCKPIT;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5654;
F5655;Trading Manager - Commodity Derivative Orders;Observe and Monitor Deal Requests;Transactional;Observe Hedge Requests;;SAP Fiori elements;UI_CMMDTYHDGREQOVERVIEW;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5655;
F5656;Trading Manager - Commodity Derivative Orders;Commodity Hedge Management Cockpit - Overview;Transactional;Commodity Hedge Cockpit;;SAP Fiori (SAPUI5);UI_CMMDTYHDGMGMTCOCKPIT;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5656;
F5657;Commodity Risk Manager - Hedge Accounting;Review Hedge Constellation Details;Transactional;Review Hedge Constellation Details;;SAP Fiori elements;UI_HDGHCNSTLFTRANSOVERVIEW;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5657;
F5658;Trading Manager - Commodity Derivative Orders;Commodity Hedge Management Trader Cockpit;Transactional;Trader's Order Cockpit;;SAP Fiori elements;UI_CMMDTYHDGTRDORDCKPT;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5658;
F5659;Commodity Risk Manager - Hedge Accounting;Manage Commodity Counter Deal Request;Transactional;Manage Counterdeal Requests;;SAP Fiori elements;UI_CMMDTYHDGCNTRDEALREQ;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5659;
F5660;Commodity Risk Manager - Hedge Accounting;Manage Commodity Dedesignation Request;Transactional;Manage Dedesignation Requests;;SAP Fiori elements;UI_CMMDTYHDGDDSGNTNREQUEST;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5660;
F5661;Commodity Risk Manager - Hedge Accounting;Manage Commodity Hedge Specification;Transactional;Commodity Hedge Specification, Manage Hedge Specifications, Manage Hedge Specifications;;SAP Fiori elements;UI_CMMDTYHDGSPECIFICATION;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5661;
F5662;Commodity Risk Manager - Hedge Accounting;Manage Commodity Hedging Area;Transactional;Define Hedging Areas;;SAP Fiori elements;UI_CMMDTYHDGHEDGINGAREA;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5662;
F5663;Commodity Risk Manager - Hedge Accounting;Manage Commodity Planning Data;Transactional;Manage Planning Data, Manage Planning Data, Manage Planning Data;;SAP Fiori elements;UI_CMMDTYHDGPLANNINGDATA;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5663;
F5664;Commodity Risk Manager - Hedge Accounting;Manage Commodity Plan Exposure;Transactional;Manage Plan Exposures, Manage Plan Exposures, Manage Plan Exposures, Manage Plan Exposures;;SAP Fiori elements;UI_CMMDTYHDGPLANEXPOSURE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5664;
F5665;Commodity Risk Manager - Hedge Accounting;Monitor Hedge Constellation;Transactional;Monitor Hedge Constellations;;SAP Fiori elements;UI_CMMHDGCNSTLTNINCONSTCY;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5665;
F5666;Commodity Risk Manager - Hedge Accounting;Manage Hedge Constellations Tasklist;Transactional;Manage Hedge Constellation Tasklist;;SAP Fiori elements;UI_CMMDTYHDGRCLASSFCTNREQ;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5666;
F5667;Commodity Risk Manager - Hedge Accounting;Manage Reclassification Request;Transactional;Manage Reclassification Requests;;SAP Fiori elements;UI_CMMDTYHDGRCLASSFCTNREQ;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5667;
F5668;Commodity Risk Manager - Hedge Accounting;Manage Migration Request;Transactional;Manage Migration Requests;;SAP Fiori elements;UI_CMMDTYHDGMIGRATIONREQ;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5668;
F5677;Contract Manager - Settlement Management;Manage Condition Contracts - Suppliers;Transactional;Manage Condition Contracts - Suppliers;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5677;
F5678;Production Supervisor - Discrete Manufacturing (Retail);Manage Master Production Orders - Fashion;Transactional;Manage Master Production Orders - Fashion;;SAP Fiori (SAPUI5);UI_RFM_MNG_MSTRPRODNORD;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5678;
F5683;Asset Accountant - MCPSE (Utilities) for Brazil;Fixed Asset MCPSE Attributions;Transactional;Fixed Asset MCPSE Attribution - Brazil;;SAP Fiori elements;GWISU_GS_BR_FIXEDASSET_ATTRIB_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5683;
F5684;Asset Accountant - MCPSE (Utilities) for Brazil;Plant Maintenance MCPSE Attributions;Transactional;Plant Maintenance MCPSE Attribution - Brazil;;SAP Fiori elements;GWISU_GS_BR_MAINT_ORDER_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5684;
F5685;Asset Accountant - MCPSE (Utilities) for Brazil;Material MCPSE Attributions;Transactional;Material MCPSE Attribution - Brazil;;SAP Fiori elements;GWISU_GS_BR_MATNR_ATTRIBUTION_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5685;
F5686;Accounts Receivable Accountant for China;Customer Line Items - China;Analytical;Customer Line Items - China;;SAP Fiori elements;GLO_FIN_CN_CUSTLINE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5686;
F5687;Meter Data Specialist - Energy Loss Prevention (Utilities) for Brazil;Energy Loss Management;Transactional;IS-U Loss Management - Brazil;;SAP Fiori (SAPUI5);GWISU_GS_BR_LOSS_PROCESS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5687;
F5688;Configuration Expert - Business Process Configuration;Schedule Update of Price Details for Central Purchase Contracts;Transactional;Schedule Update of Price Details for Central Purchase Contracts;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5688;
F5690;Warehouse Clerk;Reservation;Analytical;;;SAP Fiori (SAPUI5);UI_RESERVATION_OBJPG;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5690;
F5692;Employee - HR Info;My Learning (S/4HANA);Analytical;My Learning;;SAP Fiori elements;UI_HCMMYLEARNING;1;HRFIO_MY_LEARNING_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5692;
F5693;Production Supervisor - Lean Manufacturing;Monitor JIS Calls;Analytical;Monitor JIS Calls;;SAP Fiori (SAPUI5);LE_JIT_JISCALL_MONITOR_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5693;
F5694;Logistics Service Provider Representative;Confirm Freight Orders;Transactional;Confirm Freight Orders;;SAP Fiori elements;UI_COLLABNAPPLFRTORDCONF;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5694;
F5695;Cost Accountant - Overhead;Manage Settlement Rules - Internal Orders;Transactional;Manage Settlement Rules - Internal Orders;;SAP Fiori elements;UI_INTORDSETTLRULE_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5695;
F5697;Configuration Expert - Business Process Configuration;Situation Handling Demo;Transactional;Situation Handling Demo;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5697;
F5698;Extensibility Specialist;Manage Situation Scenarios;Transactional;Manage Situation Scenarios;;SAP Fiori (SAPUI5);CA_SIT2_MSS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5698;
F5699;Administrator;Capture Request Statistics;Transactional;Capture Request Statistics;;SAP Fiori elements;KSR_UI_CFG_PROFILES_M_O2;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5699;
F5702;Administrator - International Trade;Schedule Transfer of Duty-Paid Stock - Global Trade Services;Transactional;Schedule Transfer of Duty-Paid Stock - Global Trade Services;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5702;
F5703;Meter Data Specialist - Energy Loss Prevention (Utilities) for Brazil;Energy Loss Processes;Transactional;;;SAP Fiori (SAPUI5);GWISU_GS_BR_FRAUD_PROCESS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5703;
F5709;Master Data Specialist - Product Compliance;Manage Polymer Composition;Transactional;;;SAP Fiori elements;EHS_FND_SUB_CMPSTNMONOMER_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5709;
F5711;Purchaser - Central Procurement;Price History for Central Purchase Contract Items;Analytical;Price History for Central Purchase Contract Items;;SAP Fiori elements;MMPUR_A_CTR_PRC_HIST_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5711;
F5714;Purchaser;Manage Renegotiations;Transactional;Manage Renegotiations - Central Purchase Contracts;;SAP Fiori elements;UI_PURCONTRRENEGTTN_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5714;
F5715;Purchaser;Process Central Purchase Contracts;Transactional;Process Central Purchase Contracts;;SAP Fiori elements;UI_CNTRLCONTRITMSEL_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5715;
F5716;Configuration Expert - Business Process Configuration;Manage Workflows for Awarding Scenarios;Transactional;Manage Workflows for Awarding Scenarios;;SAP Fiori: Manage Workflow;SWF_FLEX_DEF_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5716;
F5717;Hydrocarbon Analyst (Oil & Gas);Delivery Network Downstream Node;Transactional;Maintain DN Downstream Nodes;;SAP Fiori (SAPUI5);/PRA/PRD_BE_UI5_DNND9_SRV;1;/PRA/PRD_BE_PPN_CHECK_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5717;
F5718;Hydrocarbon Analyst (Oil & Gas);Production Onboarding Scenarios;Transactional;Production Onboarding Scenarios;;SAP Fiori elements;C_PRATSTPRODNSCENTP_CDS;1;OIUTV_MASS_UPL_IWCDVLH_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5718;
F5720;Accounts Payable and Receivable Accountant (FI-CA);Manage Installment Plans;Transactional;Manage Installment Plans;;SAP Fiori elements;UI_CAINSTLMNTPLAN_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5720;
F5721;Administrator - International Trade;Schedule Sales Document Status Update - Global Trade Services;Transactional;Schedule Sales Document Status Update - Global Trade Services;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5721;
F5722;Purchaser;Schedule Price Updates for Central Purchase Contracts - Renegotiations;Transactional;Schedule Price Updates for Central Purchase Contracts - Renegotiations;;SAP Fiori: Generic Application Log Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5722;
F5723;Production Supervisor - Lean Manufacturing;Monitor Kanban Containers;Transactional;Monitor Kanban Containers;;SAP Fiori elements;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5723;
F5725;Material Planner - External Procurement;Schedule Processing of MRP Change Requests;Transactional;Schedule Processing of MRP Change Requests;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5725;
F5726;Production Planner;Maintain Time-Dependent Stock Levels;Transactional;Maintain Time-Dependent Stock Levels;;SAP Fiori elements;PP_MRP_TIMEDPNDNT_STK_SRV;1;PP_MRP_AOR_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5726;
F5727;Settlement Clerk (Agricultural Contract Management);Cost Review Cockpit;Transactional;Cost Review Cockpit, Cost Review Cockpit;;SAP Fiori elements;UI_ACMSETTLEMENTOVRVIEW_O2;1;ACM_STTLAQ;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5727;
F5728;Revenue Accountant;Clean Up Productive Data;Transactional;Clean Up Productive Data, Clean Up Productive Data, Clean Up Productive Data, Clean Up Productive Data;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5728;
F5731;Other;Maintain House Bank Data - Japan;Transactional;Maintain House Bank Data - Japan;;SAP Fiori elements;UI_JP_HSBKSPECIFICSETTING;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5731;
F5732;Tax Accountant - Corporate Income Tax;Manage CIT Classification;Transactional;Manage CIT Classification;;SAP Fiori (SAPUI5);UI_CITCLASSFCTN_MANAGE;1;FICIT_MANAGE_CLASSFCTN_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5732;
F5735;Analytics Specialist;Monitor Planned Task Jobs;Transactional;Monitor Planned Task Jobs;;SAP Fiori: Generic Job Scheduling Framework;APJ_JOB_MANAGEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5735;
F5741;Purchaser - Central Procurement;Manually Retrigerring Business Process Automation;Transactional, Reuse Component;;;SAP Fiori elements;MMPUR_AUTOMATION_PROCESS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F5741;
